,0
2998,0
2999,0
3000,0
3001,1
3002,0
3003,1
3004,0
3005,1
3006,1
3007,1
3008,1
3009,1
3010,1
3011,0
3012,1
3013,1
3014,0
3015,0
3016,1
3017,0
3018,1
3019,0
3020,1
3021,1
3022,1
3023,0
3024,0
3025,1
3026,1
3027,0
3028,0
3029,1
3030,1
3031,1
3032,1
3033,1
3034,0
3035,0
3036,1
3037,0
3038,1
3039,0
3040,1
3041,0
3042,1
3043,1
3044,0
3045,1
3046,1
3047,1
3048,1
3049,0
3050,1
3051,0
3052,1
3053,0
3054,1
3055,1
3056,0
3057,0
3058,0
3059,1
3060,0
3061,1
3062,0
3063,1
3064,1
3065,1
3066,1
3067,0
3068,1
3069,0
3070,1
3071,1
3072,1
3073,1
3074,0
3075,0
3076,1
3077,1
3078,1
3079,0
3080,1
3081,1
3082,0
3083,0
3084,1
3085,0
3086,1
3087,0
3088,0
3089,0
3090,0
3091,0
3092,0
3093,1
3094,0
3095,0
3096,1
3097,1
3098,0
3099,0
3100,1
3101,0
3102,1
3103,1
3104,1
3105,0
3106,1
3107,0
3108,0
3109,1
3110,0
3111,1
3112,1
3113,0
3114,0
3115,0
3116,0
3117,0
3118,1
3119,1
3120,0
3121,1
3122,0
3123,1
3124,1
3125,1
3126,1
3127,1
3128,0
3129,1
3130,1
3131,1
3132,0
3133,1
3134,0
3135,0
3136,0
3137,1
3138,1
3139,0
3140,0
3141,0
3142,1
3143,1
3144,1
3145,1
3146,1
3147,1
3148,0
3149,1
3150,0
3151,1
3152,0
3153,0
3154,0
3155,1
3156,0
3157,0
3158,1
3159,1
3160,1
3161,1
3162,0
3163,1
3164,1
3165,0
3166,1
3167,0
3168,0
3169,0
3170,1
3171,1
3172,1
3173,1
3174,0
3175,0
3176,0
3177,0
3178,0
3179,0
3180,0
3181,0
3182,1
3183,1
3184,0
3185,0
3186,0
3187,1
3188,0
3189,1
3190,1
3191,1
3192,0
3193,1
3194,1
3195,0
3196,0
3197,1
3198,1
3199,1
3200,0
3201,1
3202,0
3203,0
3204,1
3205,0
3206,1
3207,1
3208,1
3209,1
3210,1
3211,1
3212,1
3213,1
3214,1
3215,0
3216,0
3217,1
3218,1
3219,0
3220,0
3221,1
3222,1
3223,1
3224,0
3225,1
3226,0
3227,1
3228,0
3229,1
3230,0
3231,0
3232,1
3233,0
3234,0
3235,1
3236,1
3237,1
3238,1
3239,1
3240,0
3241,1
3242,1
3243,1
3244,0
3245,1
3246,0
3247,1
3248,0
3249,1
3250,1
3251,0
3252,1
3253,1
3254,1
3255,1
3256,1
3257,1
3258,1
3259,0
3260,0
3261,0
3262,1
3263,1
3264,1
3265,0
3266,1
3267,0
3268,0
3269,0
3270,0
3271,1
3272,0
3273,1
3274,1
3275,1
3276,1
3277,1
3278,0
3279,1
3280,0
3281,1
3282,1
3283,0
3284,0
3285,0
3286,0
3287,0
3288,1
3289,1
3290,0
3291,1
3292,1
3293,1
3294,0
3295,0
3296,1
3297,1
3298,0
3299,1
3300,1
3301,1
3302,1
3303,1
3304,1
3305,1
3306,1
3307,0
3308,0
3309,1
3310,1
3311,1
3312,0
3313,0
3314,1
3315,1
3316,1
3317,0
3318,1
3319,0
3320,1
3321,1
3322,0
3323,0
3324,0
3325,0
3326,0
3327,1
3328,0
3329,0
3330,0
3331,1
3332,1
3333,1
3334,1
3335,1
3336,0
3337,1
3338,1
3339,1
3340,1
3341,1
3342,0
3343,0
3344,1
3345,0
3346,0
3347,1
3348,0
3349,1
3350,1
3351,0
3352,0
3353,1
3354,1
3355,1
3356,1
3357,1
3358,1
3359,1
3360,1
3361,1
3362,1
3363,1
3364,0
3365,1
3366,1
3367,1
3368,1
3369,0
3370,1
3371,1
3372,1
3373,1
3374,1
3375,0
3376,1
3377,0
3378,1
3379,1
3380,1
3381,1
3382,1
3383,0
3384,0
3385,1
3386,0
3387,0
3388,1
3389,1
3390,1
3391,1
3392,1
3393,1
3394,1
3395,0
3396,1
3397,0
3398,0
3399,1
3400,1
3401,1
3402,1
3403,1
3404,1
3405,1
3406,1
3407,0
3408,1
3409,1
3410,1
3411,0
3412,1
3413,1
3414,1
3415,0
3416,1
3417,1
3418,0
3419,0
3420,1
3421,0
3422,1
3423,0
3424,0
3425,1
3426,1
3427,1
3428,1
3429,0
3430,0
3431,1
3432,0
3433,0
3434,0
3435,1
3436,0
3437,0
3438,0
3439,0
3440,1
3441,0
3442,1
3443,0
3444,0
3445,0
3446,0
3447,0
3448,0
3449,0
3450,1
3451,0
3452,0
3453,1
3454,1
3455,1
3456,0
3457,1
3458,0
3459,1
3460,0
3461,1
3462,0
3463,0
3464,1
3465,0
3466,1
3467,1
3468,0
3469,0
3470,1
3471,1
3472,0
3473,0
3474,1
3475,0
3476,0
3477,0
3478,1
3479,0
3480,0
3481,0
3482,1
3483,1
3484,0
3485,1
3486,1
3487,0
3488,0
3489,0
3490,1
3491,1
3492,0
3493,0
3494,0
3495,1
3496,1
3497,1
3498,0
3499,1
3500,1
3501,0
3502,0
3503,0
3504,0
3505,0
3506,0
3507,0
3508,1
3509,0
3510,1
3511,1
3512,1
3513,0
3514,1
3515,1
3516,1
3517,1
3518,0
3519,1
3520,0
3521,1
3522,0
3523,0
3524,1
3525,0
3526,1
3527,1
3528,0
3529,1
3530,1
3531,1
3532,0
3533,1
3534,1
3535,1
3536,1
3537,0
3538,1
3539,1
3540,0
3541,1
3542,1
3543,0
3544,1
3545,1
3546,1
3547,0
3548,1
3549,1
3550,0
3551,0
3552,0
3553,0
3554,0
3555,0
3556,1
3557,0
3558,1
3559,1
3560,1
3561,0
3562,1
3563,1
3564,1
3565,0
3566,0
3567,1
3568,1
3569,1
3570,1
3571,0
3572,0
3573,0
3574,0
3575,0
3576,1
3577,0
3578,1
3579,1
3580,1
3581,1
3582,0
3583,0
3584,1
3585,0
3586,0
3587,1
3588,1
3589,1
3590,0
3591,1
3592,1
3593,1
3594,1
3595,1
3596,1
3597,0
3598,1
3599,1
3600,0
3601,1
3602,0
3603,0
3604,1
3605,0
3606,1
3607,0
3608,1
3609,0
3610,1
3611,1
3612,1
3613,0
3614,1
3615,1
3616,0
3617,1
3618,1
3619,0
3620,1
3621,1
3622,1
3623,0
3624,0
3625,1
3626,0
3627,0
3628,0
3629,1
3630,0
3631,1
3632,1
3633,1
3634,0
3635,1
3636,1
3637,1
3638,0
3639,1
3640,1
3641,0
3642,1
3643,1
3644,0
3645,0
3646,0
3647,1
3648,1
3649,0
3650,0
3651,0
3652,1
3653,0
3654,0
3655,0
3656,1
3657,0
3658,1
3659,0
3660,1
3661,1
3662,0
3663,1
3664,0
3665,1
3666,1
3667,1
3668,0
3669,1
3670,1
3671,0
3672,0
3673,1
3674,1
3675,0
3676,1
3677,1
3678,1
3679,0
3680,0
3681,1
3682,1
3683,1
3684,0
3685,1
3686,0
3687,1
3688,0
3689,1
3690,0
3691,0
3692,1
3693,1
3694,0
3695,0
3696,0
3697,1
3698,1
3699,0
3700,1
3701,1
3702,1
3703,1
3704,0
3705,0
3706,1
3707,0
3708,1
3709,1
3710,1
3711,1
3712,1
3713,1
3714,0
3715,1
3716,0
3717,1
3718,0
3719,1
3720,0
3721,1
3722,1
3723,1
3724,1
3725,0
3726,0
3727,1
3728,1
3729,0
3730,1
3731,1
3732,1
3733,1
3734,0
3735,1
3736,0
3737,0
3738,0
3739,0
3740,0
3741,0
3742,1
3743,1
3744,1
3745,1
3746,1
3747,0
3748,1
3749,0
3750,1
3751,0
3752,1
3753,0
3754,0
3755,0
3756,0
3757,0
3758,0
3759,0
3760,1
3761,0
3762,1
3763,1
3764,1
3765,0
3766,1
3767,0
3768,1
3769,1
3770,1
3771,1
3772,0
3773,1
3774,0
3775,0
3776,1
3777,0
3778,0
3779,1
3780,0
3781,1
3782,0
3783,0
3784,1
3785,0
3786,1
3787,0
3788,0
3789,1
3790,1
3791,1
3792,0
3793,1
3794,1
3795,0
3796,0
3797,0
3798,0
3799,0
3800,1
3801,0
3802,1
3803,1
3804,1
3805,0
3806,0
3807,0
3808,0
3809,0
3810,0
3811,0
3812,1
3813,1
3814,0
3815,1
3816,1
3817,0
3818,1
3819,1
3820,1
3821,0
3822,1
3823,1
3824,1
3825,1
3826,1
3827,1
3828,1
3829,1
3830,0
3831,1
3832,0
3833,0
3834,1
3835,1
3836,1
3837,1
3838,1
3839,1
3840,1
3841,0
3842,0
3843,1
3844,0
3845,0
3846,1
3847,0
3848,1
3849,0
3850,0
3851,0
3852,1
3853,1
3854,1
3855,0
3856,0
3857,0
3858,1
3859,1
3860,1
3861,1
3862,0
3863,0
3864,1
3865,1
3866,0
3867,0
3868,1
3869,1
3870,0
3871,1
3872,1
3873,1
3874,1
3875,1
3876,0
3877,1
3878,1
3879,1
3880,1
3881,0
3882,0
3883,0
3884,1
3885,1
3886,1
3887,1
3888,0
3889,1
3890,1
3891,0
3892,0
3893,0
3894,0
3895,0
3896,1
3897,0
3898,1
3899,0
3900,0
3901,0
3902,1
3903,0
3904,0
3905,1
3906,1
3907,1
3908,1
3909,0
3910,0
3911,1
3912,1
3913,0
3914,0
3915,1
3916,1
3917,1
3918,1
3919,0
3920,1
3921,1
3922,0
3923,0
3924,1
3925,0
3926,0
3927,1
3928,1
3929,1
3930,1
3931,0
3932,1
3933,0
3934,0
3935,1
3936,1
3937,1
3938,1
3939,1
3940,0
3941,1
3942,1
3943,0
3944,0
3945,1
3946,1
3947,1
3948,1
3949,1
3950,1
3951,1
3952,1
3953,1
3954,1
3955,0
3956,0
3957,1
3958,1
3959,1
3960,1
3961,0
3962,0
3963,0
3964,1
3965,0
3966,0
3967,0
3968,1
3969,0
3970,1
3971,0
3972,1
3973,0
3974,1
3975,0
3976,1
3977,1
3978,1
3979,0
3980,1
3981,1
3982,1
3983,0
3984,0
3985,1
3986,0
3987,1
3988,1
3989,0
3990,1
3991,1
3992,1
3993,1
3994,0
3995,1
3996,0
3997,1
3998,0
3999,0
4000,1
4001,0
4002,1
4003,0
4004,0
4005,1
4006,0
4007,1
4008,0
4009,0
4010,0
4011,0
4012,1
4013,0
4014,1
4015,1
4016,1
4017,1
4018,0
4019,0
4020,1
4021,0
4022,1
4023,1
4024,0
4025,1
4026,0
4027,0
4028,0
4029,0
4030,1
4031,1
4032,0
4033,0
4034,0
4035,1
4036,1
4037,0
4038,1
4039,0
4040,0
4041,0
4042,1
4043,0
4044,1
4045,0
4046,1
4047,0
4048,0
4049,1
4050,1
4051,1
4052,1
4053,0
4054,0
4055,1
4056,1
4057,0
4058,1
4059,0
4060,1
4061,0
4062,1
4063,0
4064,1
4065,0
4066,1
4067,1
4068,1
4069,0
4070,1
4071,1
4072,0
4073,1
4074,1
4075,0
4076,1
4077,1
4078,1
4079,1
4080,1
4081,0
4082,1
4083,1
4084,1
4085,1
4086,0
4087,0
4088,1
4089,1
4090,1
4091,0
4092,0
4093,1
4094,1
4095,0
4096,1
4097,0
4098,1
4099,1
4100,1
4101,1
4102,0
4103,1
4104,1
4105,0
4106,0
4107,0
4108,1
4109,0
4110,1
4111,0
4112,1
4113,1
4114,0
4115,1
4116,0
4117,0
4118,0
4119,1
4120,1
4121,1
4122,1
4123,0
4124,0
4125,0
4126,1
4127,1
4128,0
4129,1
4130,1
4131,1
4132,1
4133,1
4134,1
4135,0
4136,1
4137,0
4138,1
4139,0
4140,1
4141,0
4142,1
4143,1
4144,0
4145,1
4146,0
4147,1
4148,1
4149,0
4150,0
4151,1
4152,0
4153,0
4154,0
4155,0
4156,0
4157,0
4158,1
4159,0
4160,0
4161,1
4162,1
4163,1
4164,1
4165,0
4166,0
4167,0
4168,1
4169,0
4170,1
4171,1
4172,1
4173,1
4174,0
4175,0
4176,1
4177,1
4178,1
4179,1
4180,1
4181,0
4182,0
4183,1
4184,0
4185,1
4186,1
4187,0
4188,1
4189,1
4190,0
4191,0
4192,0
4193,1
4194,0
4195,1
4196,0
4197,0
4198,1
4199,1
4200,1
4201,0
4202,0
4203,0
4204,1
4205,0
4206,1
4207,1
4208,1
4209,1
4210,1
4211,1
4212,1
4213,1
4214,0
4215,0
4216,0
4217,1
4218,0
4219,0
4220,1
4221,0
4222,0
4223,0
4224,1
4225,0
4226,0
4227,0
4228,1
4229,1
4230,0
4231,1
4232,1
4233,1
4234,1
4235,1
4236,0
4237,0
4238,1
4239,0
4240,1
4241,0
4242,1
4243,1
4244,1
4245,1
4246,1
4247,1
4248,1
4249,0
4250,0
4251,1
4252,1
4253,1
4254,0
4255,0
4256,0
4257,0
4258,1
4259,0
4260,1
4261,1
4262,1
4263,0
4264,1
4265,0
4266,1
4267,1
4268,1
4269,0
4270,0
4271,0
4272,1
4273,1
4274,1
4275,1
4276,0
4277,1
4278,0
4279,0
4280,0
4281,1
4282,1
4283,0
4284,0
4285,1
4286,0
4287,0
4288,1
4289,0
4290,1
4291,0
4292,1
4293,1
4294,0
4295,0
4296,0
4297,0
4298,1
4299,0
4300,1
4301,1
4302,1
4303,0
4304,1
4305,1
4306,0
4307,1
4308,0
4309,0
4310,1
4311,0
4312,1
4313,0
4314,1
4315,1
4316,1
4317,1
4318,0
4319,1
4320,1
4321,1
4322,0
4323,1
4324,0
4325,1
4326,1
4327,1
4328,0
4329,1
4330,0
4331,1
4332,0
4333,1
4334,0
4335,0
4336,1
4337,1
4338,0
4339,0
4340,1
4341,0
4342,1
4343,1
4344,1
4345,0
4346,0
4347,0
4348,0
4349,1
4350,1
4351,0
4352,0
4353,1
4354,1
4355,0
4356,0
4357,1
4358,1
4359,0
4360,1
4361,1
4362,0
4363,0
4364,0
4365,0
4366,0
4367,1
4368,0
4369,1
4370,1
4371,1
4372,1
4373,1
4374,0
4375,0
4376,0
4377,0
4378,1
4379,1
4380,0
4381,0
4382,0
4383,1
4384,0
4385,1
4386,1
4387,0
4388,1
4389,0
4390,1
4391,0
4392,0
4393,1
4394,0
4395,0
4396,0
4397,1
4398,1
4399,0
4400,1
4401,1
4402,0
4403,1
4404,0
4405,0
4406,0
4407,0
4408,1
4409,0
4410,0
4411,1
4412,0
4413,0
4414,1
4415,1
4416,1
4417,1
4418,0
4419,0
4420,1
4421,0
4422,0
4423,1
4424,1
4425,1
4426,1
4427,0
4428,0
4429,0
4430,0
4431,1
4432,0
4433,0
4434,1
4435,1
4436,0
4437,0
4438,1
4439,1
4440,0
4441,0
4442,1
4443,1
4444,0
4445,0
4446,1
4447,1
4448,0
4449,0
4450,1
4451,0
4452,1
4453,0
4454,1
4455,1
4456,1
4457,1
4458,0
4459,0
4460,0
4461,0
4462,1
4463,0
4464,1
4465,0
4466,0
4467,0
4468,1
4469,0
4470,1
4471,1
4472,1
4473,1
4474,0
4475,1
4476,1
4477,1
4478,0
4479,1
4480,0
4481,1
4482,1
4483,1
4484,0
4485,1
4486,1
4487,1
4488,1
4489,0
4490,1
4491,0
4492,1
4493,1
4494,0
4495,1
4496,1
4497,0
4498,1
4499,1
4500,1
4501,1
4502,1
4503,0
4504,1
4505,0
4506,1
4507,0
4508,1
4509,0
4510,0
4511,0
4512,0
4513,0
4514,1
4515,1
4516,1
4517,0
4518,0
4519,0
4520,0
4521,1
4522,1
4523,1
4524,1
4525,0
4526,1
4527,0
4528,1
4529,0
4530,1
4531,1
4532,0
4533,0
4534,0
4535,1
4536,0
4537,0
4538,0
4539,0
4540,1
4541,1
4542,1
4543,0
4544,1
4545,0
4546,1
4547,0
4548,1
4549,0
4550,0
4551,1
4552,0
4553,1
4554,1
4555,1
4556,0
4557,0
4558,0
4559,0
4560,0
4561,1
4562,0
4563,1
4564,0
4565,0
4566,0
4567,1
4568,1
4569,0
4570,0
4571,1
4572,0
4573,1
4574,0
4575,0
4576,1
4577,1
4578,1
4579,0
4580,0
4581,1
4582,0
4583,0
4584,1
4585,0
4586,0
4587,1
4588,0
4589,0
4590,0
4591,0
4592,0
4593,0
4594,1
4595,0
4596,1
4597,0
4598,1
4599,1
4600,1
4601,1
4602,1
4603,0
4604,1
4605,1
4606,0
4607,1
4608,1
4609,0
4610,0
4611,1
4612,0
4613,1
4614,1
4615,1
4616,1
4617,0
4618,0
4619,0
4620,0
4621,1
4622,1
4623,1
4624,0
4625,1
4626,0
4627,0
4628,0
4629,1
4630,1
4631,1
4632,1
4633,0
4634,1
4635,0
4636,0
4637,1
4638,0
4639,0
4640,0
4641,0
4642,0
4643,1
4644,0
4645,1
4646,1
4647,1
4648,1
4649,0
4650,0
4651,1
4652,0
4653,0
4654,0
4655,0
4656,0
4657,0
4658,1
4659,1
4660,1
4661,0
4662,0
4663,0
4664,1
4665,1
4666,1
4667,1
4668,0
4669,0
4670,1
4671,1
4672,1
4673,0
4674,0
4675,0
4676,1
4677,1
4678,0
4679,0
4680,0
4681,1
4682,0
4683,1
4684,0
4685,0
4686,1
4687,1
4688,0
4689,1
4690,0
4691,0
4692,0
4693,1
4694,0
4695,0
4696,0
4697,1
4698,0
4699,0
4700,0
4701,1
4702,1
4703,0
4704,0
4705,1
4706,0
4707,1
4708,0
4709,0
4710,1
4711,0
4712,0
4713,1
4714,1
4715,1
4716,0
4717,1
4718,0
4719,0
4720,1
4721,0
4722,0
4723,1
4724,0
4725,0
4726,0
4727,0
4728,0
4729,0
4730,1
4731,0
4732,1
4733,1
4734,0
4735,1
4736,0
4737,1
4738,1
4739,0
4740,0
4741,0
4742,0
4743,1
4744,1
4745,1
4746,0
4747,1
4748,1
4749,1
4750,1
4751,1
4752,1
4753,0
4754,0
4755,0
4756,0
4757,1
4758,1
4759,1
4760,0
4761,1
4762,0
4763,0
4764,0
4765,1
4766,0
4767,1
4768,0
4769,1
4770,1
4771,0
4772,0
4773,0
4774,1
4775,1
4776,1
4777,1
4778,1
4779,0
4780,0
4781,1
4782,0
4783,0
4784,0
4785,0
4786,0
4787,0
4788,1
4789,1
4790,1
4791,0
4792,0
4793,0
4794,1
4795,1
4796,1
4797,0
4798,0
4799,0
4800,1
4801,1
4802,1
4803,0
4804,0
4805,1
4806,1
4807,0
4808,1
4809,0
4810,1
4811,0
4812,0
4813,1
4814,0
4815,1
4816,1
4817,0
4818,1
4819,0
4820,1
4821,0
4822,0
4823,0
4824,0
4825,0
4826,0
4827,1
4828,1
4829,0
4830,1
4831,0
4832,0
4833,0
4834,0
4835,0
4836,1
4837,1
4838,1
4839,1
4840,0
4841,0
4842,1
4843,1
4844,0
4845,0
4846,0
4847,1
4848,0
4849,0
4850,1
4851,1
4852,1
4853,1
4854,1
4855,0
4856,0
4857,1
4858,1
4859,1
4860,1
4861,1
4862,0
4863,0
4864,0
4865,1
4866,1
4867,1
4868,0
4869,0
4870,0
4871,0
4872,0
4873,1
4874,0
4875,1
4876,0
4877,1
4878,0
4879,0
4880,0
4881,0
4882,0
4883,0
4884,1
4885,0
4886,0
4887,0
4888,1
4889,1
4890,0
4891,0
4892,0
4893,1
4894,0
4895,0
4896,1
4897,0
4898,1
4899,0
4900,1
4901,0
4902,1
4903,0
4904,1
4905,0
4906,1
4907,0
4908,0
4909,1
4910,1
4911,1
4912,1
4913,0
4914,1
4915,0
4916,1
4917,1
4918,0
4919,0
4920,0
4921,0
4922,1
4923,1
4924,0
4925,0
4926,1
4927,1
4928,0
4929,0
4930,0
4931,1
4932,0
4933,1
4934,0
4935,1
4936,1
4937,0
4938,0
4939,1
4940,1
4941,0
4942,0
4943,0
4944,0
4945,0
4946,0
4947,1
4948,1
4949,0
4950,1
4951,0
4952,0
4953,1
4954,0
4955,1
4956,0
4957,1
4958,0
4959,0
4960,0
4961,1
4962,1
4963,1
4964,1
4965,0
4966,1
4967,1
4968,0
4969,1
4970,1
4971,0
4972,0
4973,1
4974,1
4975,1
4976,1
4977,0
4978,0
4979,1
4980,1
4981,1
4982,0
4983,1
4984,1
4985,1
4986,0
4987,1
4988,0
4989,0
4990,1
4991,1
4992,1
4993,1
4994,1
4995,0
4996,1
4997,1
4998,1
4999,0
5000,0
5001,0
5002,0
5003,0
5004,0
5005,0
5006,1
5007,1
5008,0
5009,0
5010,0
5011,0
5012,1
5013,1
5014,0
5015,1
5016,1
5017,0
5018,0
5019,1
5020,1
5021,1
5022,1
5023,1
5024,0
5025,1
5026,0
5027,0
5028,1
5029,0
5030,1
5031,1
5032,0
5033,0
5034,0
5035,1
5036,1
5037,0
5038,0
5039,0
5040,0
5041,0
5042,0
5043,1
5044,1
5045,0
5046,1
5047,0
5048,0
5049,0
5050,0
5051,0
5052,1
5053,0
5054,1
5055,0
5056,1
5057,0
5058,0
5059,1
5060,1
5061,0
5062,1
5063,1
5064,0
5065,1
5066,0
5067,1
5068,0
5069,1
5070,1
5071,0
5072,1
5073,0
5074,1
5075,0
5076,1
5077,1
5078,0
5079,0
5080,1
5081,1
5082,0
5083,0
5084,1
5085,0
5086,0
5087,1
5088,1
5089,0
5090,1
5091,1
5092,1
5093,0
5094,1
5095,0
5096,1
5097,1
5098,1
5099,0
5100,1
5101,1
5102,0
5103,0
5104,1
5105,0
5106,1
5107,0
5108,0
5109,1
5110,0
5111,0
5112,1
5113,0
5114,1
5115,0
5116,1
5117,0
5118,0
5119,0
5120,0
5121,1
5122,0
5123,1
5124,1
5125,0
5126,1
5127,1
5128,1
5129,0
5130,0
5131,0
5132,0
5133,0
5134,0
5135,0
5136,0
5137,0
5138,0
5139,0
5140,1
5141,0
5142,0
5143,0
5144,0
5145,0
5146,0
5147,0
5148,0
5149,1
5150,0
5151,1
5152,0
5153,0
5154,0
5155,1
5156,0
5157,1
5158,0
5159,1
5160,0
5161,0
5162,1
5163,0
5164,0
5165,1
5166,0
5167,1
5168,1
5169,1
5170,1
5171,0
5172,0
5173,0
5174,0
5175,0
5176,0
5177,0
5178,0
5179,0
5180,1
5181,0
5182,1
5183,0
5184,1
5185,0
5186,1
5187,1
5188,1
5189,0
5190,1
5191,0
5192,1
5193,1
5194,0
5195,1
5196,1
5197,1
5198,1
5199,0
5200,1
5201,1
5202,0
5203,1
5204,0
5205,1
5206,0
5207,0
5208,1
5209,1
5210,0
5211,1
5212,1
5213,1
5214,1
5215,0
5216,0
5217,0
5218,1
5219,1
5220,0
5221,0
5222,1
5223,1
5224,0
5225,0
5226,1
5227,1
5228,0
5229,0
5230,1
5231,0
5232,1
5233,0
5234,0
5235,0
5236,1
5237,0
5238,0
5239,1
5240,0
5241,1
5242,0
5243,0
5244,1
5245,0
5246,0
5247,1
5248,1
5249,1
5250,1
5251,1
5252,0
5253,0
5254,0
5255,0
5256,1
5257,1
5258,1
5259,0
5260,0
5261,0
5262,0
5263,1
5264,0
5265,0
5266,0
5267,1
5268,1
5269,1
5270,1
5271,0
5272,0
5273,0
5274,0
5275,0
5276,1
5277,0
5278,1
5279,1
5280,1
5281,0
5282,0
5283,0
5284,0
5285,1
5286,1
5287,1
5288,0
5289,0
5290,1
5291,1
5292,1
5293,0
5294,0
5295,0
5296,0
5297,1
5298,0
5299,0
5300,1
5301,1
5302,1
5303,1
5304,1
5305,0
5306,1
5307,1
5308,0
5309,0
5310,1
5311,0
5312,0
5313,0
5314,1
5315,1
5316,0
5317,0
5318,1
5319,0
5320,1
5321,1
5322,0
5323,0
5324,0
5325,0
5326,1
5327,1
5328,1
5329,0
5330,1
5331,0
5332,0
5333,0
5334,0
5335,0
5336,0
5337,0
5338,0
5339,1
5340,1
5341,0
5342,1
5343,1
5344,1
5345,1
5346,0
5347,1
5348,0
5349,1
5350,0
5351,0
5352,1
5353,0
5354,0
5355,0
5356,0
5357,0
5358,0
5359,0
5360,0
5361,0
5362,0
5363,0
5364,1
5365,0
5366,0
5367,1
5368,0
5369,1
5370,0
5371,1
5372,1
5373,1
5374,1
5375,1
5376,0
5377,1
5378,1
5379,0
5380,0
5381,1
5382,1
5383,0
5384,1
5385,0
5386,0
5387,0
5388,0
5389,0
5390,1
5391,0
5392,0
5393,0
5394,1
5395,0
5396,0
5397,0
5398,0
5399,1
5400,0
5401,0
5402,0
5403,1
5404,1
5405,1
5406,0
5407,0
5408,1
5409,1
5410,0
5411,1
5412,0
5413,0
5414,1
5415,0
5416,0
5417,0
5418,0
5419,1
5420,1
5421,0
5422,1
5423,0
5424,0
5425,0
5426,0
5427,1
5428,0
5429,0
5430,1
5431,0
5432,0
5433,0
5434,1
5435,1
5436,0
5437,1
5438,0
5439,1
5440,0
5441,1
5442,0
5443,0
5444,1
5445,0
5446,1
5447,1
5448,1
5449,0
5450,1
5451,1
5452,1
5453,1
5454,0
5455,1
5456,0
5457,0
5458,0
5459,1
5460,0
5461,0
5462,0
5463,1
5464,1
5465,0
5466,1
5467,0
5468,1
5469,0
5470,0
5471,1
5472,0
5473,0
5474,1
5475,0
5476,0
5477,1
5478,0
5479,0
5480,0
5481,1
5482,1
5483,1
5484,1
5485,0
5486,1
5487,0
5488,1
5489,0
5490,1
5491,1
5492,1
5493,1
5494,0
5495,0
5496,1
5497,0
5498,1
5499,1
5500,0
5501,0
5502,0
5503,0
5504,0
5505,1
5506,0
5507,0
5508,0
5509,1
5510,0
5511,0
5512,1
5513,0
5514,0
5515,1
5516,1
5517,0
5518,1
5519,1
5520,0
5521,0
5522,1
5523,1
5524,1
5525,0
5526,1
5527,0
5528,0
5529,1
5530,0
5531,1
5532,0
5533,0
5534,1
5535,0
5536,0
5537,1
5538,0
5539,0
5540,0
5541,0
5542,0
5543,1
5544,1
5545,0
5546,1
5547,1
5548,0
5549,1
5550,0
5551,1
5552,0
5553,1
5554,1
5555,0
5556,0
5557,1
5558,1
5559,0
5560,1
5561,0
5562,1
5563,0
5564,0
5565,1
5566,1
5567,0
5568,1
5569,1
5570,0
5571,0
5572,1
5573,0
5574,0
5575,0
5576,0
5577,0
5578,1
5579,0
5580,0
5581,0
5582,0
5583,1
5584,0
5585,1
5586,1
5587,0
5588,0
5589,1
5590,0
5591,1
5592,0
5593,0
5594,0
5595,0
5596,0
5597,0
5598,1
5599,0
5600,1
5601,1
5602,1
5603,0
5604,0
5605,0
5606,0
5607,0
5608,0
5609,0
5610,0
5611,0
5612,1
5613,0
5614,0
5615,1
5616,0
5617,0
5618,1
5619,1
5620,1
5621,1
5622,1
5623,0
5624,0
5625,1
5626,1
5627,0
5628,1
5629,0
5630,1
5631,1
5632,1
5633,0
5634,0
5635,0
5636,0
5637,1
5638,0
5639,0
5640,1
5641,0
5642,1
5643,1
5644,0
5645,0
5646,0
5647,1
5648,1
5649,0
5650,0
5651,1
5652,0
5653,1
5654,0
5655,0
5656,0
5657,1
5658,1
5659,0
5660,1
5661,1
5662,0
5663,0
5664,0
5665,1
5666,0
5667,0
5668,0
5669,1
5670,1
5671,0
5672,0
5673,1
5674,1
5675,1
5676,0
5677,1
5678,0
5679,1
5680,1
5681,0
5682,0
5683,0
5684,0
5685,1
5686,1
5687,0
5688,0
5689,1
5690,1
5691,1
5692,1
5693,0
5694,0
5695,1
5696,1
5697,0
5698,0
5699,1
5700,0
5701,0
5702,0
5703,0
5704,0
5705,1
5706,0
5707,0
5708,1
5709,1
5710,0
5711,1
5712,1
5713,0
5714,0
5715,0
5716,0
5717,1
5718,1
5719,1
5720,1
5721,1
5722,1
5723,1
5724,1
5725,0
5726,1
5727,0
5728,0
5729,0
5730,0
5731,1
5732,0
5733,0
5734,1
5735,0
5736,0
5737,1
5738,0
5739,1
5740,0
5741,0
5742,1
5743,0
5744,1
5745,1
5746,0
5747,0
5748,1
5749,1
5750,0
5751,0
5752,0
5753,1
5754,0
5755,0
5756,0
5757,0
5758,0
5759,0
5760,0
5761,0
5762,1
5763,1
5764,0
5765,0
5766,1
5767,1
5768,1
5769,0
5770,1
5771,0
5772,0
5773,0
5774,1
5775,0
5776,1
5777,0
5778,0
5779,1
5780,1
5781,0
5782,0
5783,0
5784,1
5785,0
5786,0
5787,0
5788,1
5789,0
5790,0
5791,1
5792,1
5793,1
5794,0
5795,0
5796,0
